f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,label
171,44.534910968132095,14485,6.74661239701587,0.7112257271319367,0.9386648132933723,0.8662328702676704,0.7240475931533175,0.6809282042837612,0.7819526169721519,0.07783915311051404,-0.0025392698161370575,0,0.6952789013674103,-0.8950790141760119,-0.9196026174842469,0.4145718397940765,25.27527104474295,0.34664374664052877,0.7515215980912536,0
154,58.929561404197656,3283,4.2887052593458685,0.9628280782812071,0.34985438418085446,0.4441839479215043,0.8497685706326641,0.305605698471648,0.1556479927615908,0.3736346520927243,0.9171306692873935,2,0.8075025251138229,-0.4134678285143396,0.5237915843758125,-2.8152186340346526,69.20379588554354,0.31885377061487585,0.18111204951673976,0
158,48.86937367706999,2659,7.403779464802428,0.9052925119023982,0.24380193771017955,0.13705280282815546,0.8365378212593204,0.3665655533975106,0.3919411897884374,0.6887675159591515,0.4694160111473953,3,0.663556919558561,0.8423169878682333,-0.8008227033433222,-0.014942296695164892,87.93938914386712,0.8614071815541813,0.044993463619942164,0
185,55.567271646494916,16063,6.33391038615594,0.6675998364246323,0.6559033130983996,0.8622114233219381,0.7779234401099073,0.33794822094419513,0.4900042507643435,0.6709954611303159,0.49548077128338397,0,0.1513609513919435,-0.6565376741962616,-0.2064981484007966,1.8289652106277376,48.23383144744813,0.19673286642818033,0.0809411343090185,0
107,91.90459051842456,15358,4.172306297125,0.8670335607350619,0.19881406093740295,0.8160923529142614,0.6158736480291578,0.8078346238108409,0.11040949767672625,0.16019641320544276,-0.49533199117354476,1,0.10329346755264313,-0.869460015099345,-0.7927624246700669,3.0011106271823866,39.21964460159907,0.16041770543260925,0.6570457572030177,1
56,49.7121715623175,4010,8.848038634240478,0.7140620882589073,0.3150105071834246,0.9839063638971636,0.6434872553201629,0.3567416947143222,0.41951370933751697,0.007783970268967155,-0.1706037633897437,3,0.5728587516185395,-0.11264360068908119,0.674148891638189,2.662138235673062,96.52894833310869,0.21317852922328318,0.13551060249483893,0
142,76.64046402968972,10590,8.745560715447201,0.26284626473898176,0.22460244007488483,0.9097436867126839,0.9822631293304585,0.801517087091153,0.31650177926262035,0.7529816172961168,-0.8353156738065566,3,0.4015162541846019,0.7012364170545431,0.10060478687191843,3.190818886548467,79.60580916731908,0.6250225476519636,0.49391883416883553,1
92,67.60504021990997,3733,6.564512080735987,0.792451778607608,0.06915356771850123,0.8517903386605417,0.46743155937491554,0.4747372930874083,0.03558214579346264,0.10636816638524371,0.21305173410106737,0,0.4290977834855896,-0.8466552360634201,0.3819102403385448,7.625586478344212,65.37308474266116,0.8109308556284092,0.15264153092617005,1
184,86.36711653626482,15870,4.468362103529551,0.275926753013877,0.8274987416356734,0.05257439781100315,0.5611029503517012,0.9143990724878577,0.13673540272923523,0.0823491439642855,-0.7925396709150117,0,0.9678002467430077,-0.28892926953918296,0.365164339685226,-2.4484813071774516,44.44249330759072,0.33097869378817957,0.17014804820523977,1
75,113.6829739324758,4125,7.773106107992959,0.6752662244557699,0.2545405429216612,0.10441536949811803,0.6954410555226014,0.8692049918546698,0.7640368231674718,0.002701216834163467,0.6718191644119096,2,0.7239226711930654,0.7995496691186523,0.6832124633170089,-0.2592305724669366,37.66384143811207,0.1734619981148129,0.004360503341518607,0
112,93.25720972102503,4171,6.459655500528646,0.7621121646865832,0.4730275033430207,0.5689831943041228,0.9020378116862715,0.9704811522326935,0.018037909504644456,0.43260132595692724,0.6291075740399936,3,0.4117877392077567,-0.7636889001110914,-0.7348611933097307,8.329127356531771,77.25952312003739,0.20919416762862053,0.3208242558583879,1
76,41.494037859075675,10266,5.5122373914469,0.2532220865686842,0.04331527325431195,0.5314792462818209,0.4982053982378367,0.9186334108206222,0.9342532990963611,0.5032639009008144,0.06721020224461904,1,0.01909927984171489,-0.3786629881761068,0.3194562808097683,3.4068730683749546,61.743105370987536,0.619183778517851,0.08979726607286032,1
143,23.118313506128466,16472,6.457090887642783,0.3846357231412254,0.6993394662526431,0.4579632144895355,0.5661727708747659,0.9533305933814431,0.08642463244723742,0.6376640461485906,-0.7176679336059406,0,0.03409569785327027,0.5568412230714077,0.15026810880731478,3.7508480555435817,61.647985344238485,0.2460352262142299,0.39396127534042524,1
103,46.22640442998251,14889,6.6122207270273226,0.93253778580932,0.3305610023062908,0.3967893254145842,0.4394789306771434,0.9011196775593153,0.7992380942034581,0.29606384071258585,-0.9488420336096637,3,0.6848036956458562,0.08642197427760867,-0.9382057548573692,2.1709381692092835,25.896785493779504,0.8772802313513668,0.5977843096175839,1
113,79.50779307002549,5471,6.813558495111696,0.6930515937863171,0.74473672782921,0.4312104848643289,0.823591159630491,0.7853673304303987,0.8986165409434708,0.71042471638678,0.5934173350851448,0,0.8377387595177639,0.6646662812671662,-0.5971541823543949,3.2346195247920857,60.97555814076848,0.10389135441431396,0.36753194792811694,1
69,25.142581348425033,11028,6.206118568276633,0.3970288150484253,0.4124030604678661,0.5692979341347952,0.5429256612853697,0.41918140648780516,0.9411355848504471,0.16933185740694157,0.20028096642685367,2,0.7077026295496838,-0.7768092139024032,-0.4648569172435584,-2.028804041598482,85.81952248315949,0.0323685340055202,0.7050816308353353,1
105,69.63662472012363,7624,7.0287765156952835,0.7525438169184053,0.19575560640562462,0.002076517600081207,0.6332048504025702,0.49019526319786505,0.8674770234959726,0.8319900531103473,0.4218592734957667,3,0.4058877526047254,0.8411083427594455,-0.8548872491416677,3.2030034912719234,95.74394222366072,0.08837824596090393,0.7414517680393581,0
162,79.68428489168892,10691,8.593673553031888,0.6774211359693517,0.5131750822820359,0.2607087741328522,0.6662208682178008,0.44890887629119114,0.2875500394254432,0.5718483288904456,-0.3923857485272648,3,0.031135737930569563,0.8698235890304176,-0.29056038820239705,9.957596918666752,28.534591798538813,0.8456431203863204,0.6966063873608118,1
109,53.424389081696084,15884,5.811340435492956,0.6012605599343588,0.1305045596374398,0.5182797206887111,0.9347883613638734,0.7225100513607439,0.333087131338477,0.5838898233720484,0.018965475687829025,2,0.9674016302352297,-0.6893739597065873,-0.9455949825690486,3.4907135938627647,70.49321685592567,0.651229519665661,0.9367135596314982,1
118,97.09122037458219,10329,7.628582316099745,0.9809495799904671,0.44053915987299475,0.7222160986736462,0.6467981741987421,0.6525339565815209,0.42654569861007596,0.20977541377910813,0.4943483410793008,1,0.9863360621580867,-0.9322490711864999,0.10636698451545912,-4.333963015909545,65.46778006385975,0.9577446331172503,0.23729427699515104,0
185,30.65982531337718,4097,8.47226278412116,0.7467630219260071,0.31730547742048654,0.17415669239539633,0.48713501194914943,0.9069559980108965,0.13929668940710083,0.07410874930038824,-0.0748733833724009,0,0.5493645514442687,0.9796827639111376,-0.5769980788404254,6.946534665259897,91.22499927585135,0.3362965412697576,0.1894564531149766,1
105,27.513778173580874,16082,6.279896378799684,0.5003528877343302,0.9119595841996332,0.546881173787433,0.7145889630040726,0.9668710065493529,0.022272455067223862,0.46472480308067143,0.20276844553746187,2,0.07067096469510559,-0.03549681539515115,-0.4259937889816028,0.9471314308508134,80.09952241478972,0.21267812800969943,0.6097114892418671,0
189,92.81887562036033,7068,6.217279181909521,0.8400587456614945,0.06092872172071995,0.7144596838857817,0.9777747967891778,0.583401922732701,0.8691216142810346,0.615611951922359,0.5794565236159246,3,0.5409725059144669,0.14415080807086267,0.8209432523425682,-2.6948577724765723,97.22094953322505,0.5619752393137492,0.5948770094341834,0
75,69.54913162061985,15930,7.010584926773898,0.9076666343369502,0.694017414105742,0.4446276579139047,0.7646113846304866,0.6544453872965685,0.5541287162104563,0.0950464586616856,-0.5695587094672423,2,0.8923384702208084,0.23180946733315255,0.0056336982470508445,7.93779709340037,96.8026030065597,0.5378282791267486,0.5100983336748071,1
127,88.84023964277361,13888,6.957033797112441,0.3001764476134652,0.1827511659874359,0.02708113367005105,0.9900323322763436,0.9800614497628974,0.6087229421782163,0.9505344745281666,-0.8681422212850354,3,0.6799855101282135,0.5793369255610055,-0.4619721375111683,-2.0304011669754862,38.054807467617664,0.5910239881953218,0.004353191494264497,1
72,63.48273386037462,12077,8.032946711631386,0.3604423822762132,0.31904507433223983,0.4492681584656367,0.904664385363322,0.4933672591362005,0.9269884748177953,0.9804143602328068,0.06364702162161029,2,0.7199892310327243,0.6239759380918357,0.1969235164961325,8.811510847877999,78.02806975203377,0.3475338626603488,0.5552382299059985,0
186,44.64020332391068,8397,6.3824169188914635,0.3729816073022238,0.41551406306206595,0.2964448877441531,0.4215794537280477,0.8546735427511696,0.6651201781136157,0.545456695392492,-0.8757484585598085,1,0.08496983743224928,-0.6121495513604522,-0.5966571302650088,1.6269473566390822,62.44184730919155,0.0058969400367867575,0.932798056872979,0
143,101.91023176741997,17989,8.980614748197205,0.7529694475092323,0.9080150893749742,0.9296496077013283,0.7950397572262251,0.45766793163467234,0.6908535043398134,0.9500691552734062,0.5331145887335065,3,0.10651163703180144,-0.5267265187329468,-0.8512086284716303,6.1418625212455,37.16815961722443,0.03503165294061683,0.3345776891128629,0
114,99.94158789689793,16316,4.297357844336404,0.6824316440426267,0.24257826607382516,0.12461338567832736,0.5720601265347303,0.7770220807976903,0.7869686484367422,0.17944523758085307,0.4384228952675773,2,0.12734877637588526,0.7536660578927441,-0.9581872911994627,3.2049377550778075,35.58952657739206,0.6638264614225129,0.9675991933202505,0
68,89.46964708544267,4757,4.015839242903509,0.6951932517588706,0.09130880254467022,0.6524759555072321,0.7357701133868344,0.47753093934699486,0.11634844985740378,0.025420685179524893,0.7634253429305939,1,0.9043768336609926,0.6390352095011729,0.9030580907525125,-1.1505979412715823,26.48674730130292,0.5232580481554814,0.35675667919769427,1
63,47.21451372299627,5920,7.200991557798119,0.9526186397516008,0.3186896039905236,0.05271976633450115,0.5676071145587359,0.9186133721819707,0.3601621532137915,0.03940953529038993,0.27912419606792116,1,0.5258496362638133,0.2352387631079107,0.44922164828623257,5.066352617438781,83.64362211349513,0.8210112596512735,0.13985450251781784,0
144,79.0230666869087,10186,5.492174561809383,0.8207292262458448,0.10467597053553335,0.4461704378126965,0.6093222499631743,0.6930345606156738,0.9682079277033663,0.5875124794267791,-0.8656048584952525,0,0.7915750963929912,0.9893983182496995,0.5998962965847647,9.368688263352219,45.960382449600765,0.30040985878679693,0.3984034149271385,0
107,56.09738969400268,3900,5.201911943497419,0.30234953960942657,0.1285964859605525,0.5539794872200806,0.9539012270525076,0.4301535486120692,0.9229300781006066,0.06164188343682353,-0.4936957490207652,3,0.11529125988360023,0.4703678871026473,0.9618354563576639,6.544554501871186,88.55750682631732,0.8154722372311751,0.4946113129235441,0
184,29.158207332663416,4610,5.559495400021403,0.4780056659401448,0.5738505979750267,0.29795493131686546,0.5239859109350232,0.45705842298894017,0.8840752963101848,0.9585456068240871,0.6158636891254385,0,0.927642705508595,-0.5683264637395022,0.863257406826879,4.060269948627672,68.66522928185717,0.4254914134515433,0.6294644101765912,1
138,111.73135754622427,8900,5.280237825524772,0.5483149169405885,0.06090193309949332,0.45507563552038444,0.9244654708154982,0.6456944369956701,0.45208851033897246,0.14193321075939858,-0.6657351653728245,1,0.8211420914972102,0.6932881286653565,0.47382639727503184,9.859421623987851,73.89066838707686,0.09669838554633725,0.504878162022334,0
146,33.68186309189614,14178,4.153950248302239,0.516769270998084,0.030930881393566034,0.16355379453018737,0.41827468484229813,0.9731214179024152,0.8571929535868057,0.30472280605297863,0.39696093562977475,0,0.2247641447753561,-0.17053472725971996,0.3879741396386387,-1.020099989859729,43.33389996881573,0.9779115625906942,0.5367186274062181,0
165,115.02373538208025,3449,8.857665211952943,0.7354468873295035,0.7144141014704978,0.30412384946803617,0.45452592302178907,0.8387495147185582,0.048395881945765606,0.8225178019983485,0.5605186618409559,0,0.8741822332939535,-0.9276946789174216,-0.3263000061292467,-4.064877681358289,56.583542351654685,0.5119359291455199,0.024067038357605375,1
62,64.60057729579557,10738,5.103727442263908,0.9135144826052501,0.3616470948410445,0.621106324910203,0.9128050248305581,0.6418167499780916,0.14851742425711745,0.21874032310409308,-0.3397764042895177,2,0.2634427593968093,-0.35715744437665875,-0.7919654964097957,-4.518037008261034,52.98540624664999,0.6294785139623463,0.2536201691339893,1
89,38.513292883861965,17661,7.670148812946532,0.44484117081823044,0.12537534923387328,0.3018000558611551,0.7783336185455172,0.5364034011935519,0.4139676984840541,0.2429684584545706,-0.35540505319418303,0,0.2053398793390565,0.5271024681187706,0.14744509673515194,5.6603181933819755,38.855093113968096,0.6707971864895679,0.310696657939172,0
135,74.1900947378358,7017,7.812981973470876,0.6415017091369486,0.25361277085970824,0.8997430784088717,0.8483416828237302,0.6844879453439099,0.4833920666821264,0.6423089557910182,0.11560536241829378,1,0.26424393681221237,0.9204124143729464,0.1525065901771845,7.453485471012559,86.6009734821434,0.36241225222688067,0.987088537881449,0
104,107.29458358764083,14868,8.646286990036145,0.8315275375308686,0.642086507352399,0.6284069576409897,0.5256506024931126,0.8238525834000336,0.26350715352085685,0.2760860884892623,0.7225726655095275,0,0.9099550632726093,-0.4477271673936123,0.9044745708314881,4.526508062267901,69.76676046452968,0.7475283198621373,0.29556773848703366,0
158,93.22248864095612,15660,4.1527472854669,0.5329744470762795,0.2755365671408512,0.4386490184359845,0.7222500733540621,0.84875001191696,0.35647667084778745,0.21744763400770029,-0.5521875961730389,3,0.9155919855148695,-0.5069673511805699,-0.11485838667658133,8.575398961647975,22.994558196245613,0.8702664653510171,0.8965788488242853,1
186,100.65611478614497,9999,8.36024169223504,0.3344945027194367,0.4945211251204079,0.03875693555418247,0.8423315341427828,0.5272261586678613,0.16277610102536877,0.2541777143056575,0.8825163920848054,2,0.3289957746879688,0.12723317119660016,0.3816152486121367,5.4696407100988065,85.59336155029507,0.3871869764138588,0.30473620054107875,1
56,85.87833667107174,8052,6.6361309041990015,0.5799607722109986,0.12169530672667228,0.49954833520467123,0.7763884822061575,0.8048114877497141,0.4891340317159072,0.4906474993407268,0.19823736964021643,1,0.7054341850945512,0.6233677993248936,0.14994125479344356,0.5643196961353079,28.483020482287316,0.6570008866315482,0.09611033104239108,0
188,89.22765645178525,12195,7.162720549829139,0.2441780165944228,0.588093637605447,0.7647762421250892,0.6830192601347257,0.7604521460253302,0.7938432928678613,0.9660998727314821,0.9842529427045523,0,0.6757452551641833,0.4930513643218932,-0.6464795417979015,-2.281125625551776,52.29571468260474,0.7571238239772095,0.24761739906094438,0
108,104.91956515653193,4096,7.222351385605169,0.9539067632018214,0.31607768384326407,0.26555759801241363,0.9758702718626289,0.9713786043974058,0.6613603936613057,0.8322379415612283,-0.8207725520093547,3,0.8065626321304032,0.1199178051256331,0.1841286155098334,8.869712178387344,65.70055213043022,0.19012589768908128,0.27282838491429795,0
160,44.966800885918595,17252,8.098989024923638,0.2598569641559785,0.6269684345287165,0.8067735696487673,0.8056944000720672,0.9517632033556103,0.10779224736554127,0.28461026456017713,-0.7468757269864819,1,0.29650950014213107,0.262779363228957,0.08023341872564016,-3.4460427500378077,20.61209965289744,0.33259608439596744,0.9782485938889842,1
58,68.94249636431405,17433,5.667036610795552,0.5507653722004626,0.8083948823040229,0.2518067660508815,0.9446504801447427,0.852565527922504,0.4875816033967161,0.36337320849809773,0.6532836074269655,0,0.5101385419104019,-0.515802085347312,-0.012188012181288954,3.144826056196081,72.2326484354349,0.10879584638095485,0.6742915055672372,0
108,42.120944181960226,10895,7.665255949299967,0.6239050088708209,0.6116464193899924,0.8237463879508005,0.8378623069442088,0.8063762821984499,0.6976463827797249,0.4645122505040774,0.7295117912076985,2,0.6676739510082869,-0.13485146999329878,0.0268458672969496,-0.2898811208973253,72.77623516482056,0.6022084642482034,0.931680995620966,0
98,118.7668007996647,8404,6.6428905486109855,0.9882430658298285,0.29574756259502066,0.0852683416116774,0.8412781171586099,0.4918291127929931,0.5298952965539412,0.9789296470169904,-0.10908262325813212,0,0.026256818809906046,-0.48926874695940015,-0.672024056082259,-0.928774887204912,72.20210537061175,0.8009376958208562,0.8349950222048218,1
68,114.40593396866133,12595,7.966970071526738,0.3328174589142886,0.2557437015483004,0.8661837088690295,0.44801096185460765,0.8921756792689732,0.39167559653554895,0.1723904683357157,0.4281423522846699,1,0.37673874533095464,0.7688359496892754,-0.07304453753866436,4.687522778753445,33.07743504850217,0.6108386565849336,0.5785984906780975,0
149,23.942681136850588,17941,8.952730163850667,0.2915452148898869,0.327420958733448,0.4991864509333305,0.6156787731123662,0.5992539925993563,0.6219144212838782,0.35748310349188284,0.735114574891077,1,0.6958883576785689,-0.7748909852689685,0.21130654364319357,-1.5314459391344566,40.458586141883956,0.17978383097704398,0.6753879242455633,1
102,90.55751725156884,11817,5.003255087018806,0.20696491765003489,0.16462051323650484,0.296537589620262,0.9150216440317951,0.4905683797542313,0.9686386653002755,0.729426093982715,-0.9137444235623426,1,0.2525950931191334,0.35948111571274155,-0.021101602628921245,8.745476601135936,39.79006556261922,0.5463684910261374,0.6248371936960315,1
69,112.52483174156659,5331,8.973243207799989,0.32445714949544185,0.18117185085002008,0.26511325041514877,0.5395623172892536,0.5689125305674236,0.09490790976607799,0.9639437342689433,0.1479008459865172,3,0.9577041070064872,-0.4794336056699531,-0.02262760974770539,1.0906586364868618,96.80535865437096,0.8349341485264097,0.6662630261917867,0
94,38.057534512733355,14925,4.44906077141387,0.3658183832541341,0.7906911019001679,0.43201055893036266,0.46930351969387973,0.8851548430115554,0.3900160607475607,0.15567521276423768,0.7069613330529791,0,0.030161371506838952,-0.04884518056306719,-0.8449645804140284,5.160630200945183,25.402254978070182,0.3027247960782191,0.26477366462727625,1
136,76.79452305526294,17078,4.011587739524069,0.7044647532664738,0.38473257650744497,0.999049498103645,0.595663633983276,0.4040432509045195,0.40660585304609564,0.22737995419434576,-0.20369011083045008,0,0.9580871875874228,-0.4011744395067345,-0.6184516959665607,5.916335759928769,54.300920616280315,0.8326515022526404,0.40812513420793706,1
165,111.54882975880419,9462,4.220809680889157,0.3757654323131203,0.43599518057058584,0.22032739343758256,0.5322627309355684,0.6193111187838757,0.576967310468371,0.22569467439043023,-0.39523278777514625,0,0.21676386801040004,-0.35350936588105664,-0.35805461444899866,5.244125419379953,89.70031246561553,0.784623283769988,0.5926158115981464,0
107,23.394597858579885,7105,5.7089120236838085,0.21641665178346017,0.5940494655668112,0.10321664887899962,0.9551729168758931,0.6446503161706427,0.1521746018819179,0.02093202949207351,0.5914133701896751,2,0.048822041925369986,-0.4792139727779561,-0.16130601214818685,8.55100361339535,81.55727955581727,0.02174080783667487,0.03592846505585712,1
78,89.742026724684,4978,7.164531653392171,0.8612946764019911,0.5896534951515476,0.5850351687186619,0.9207799852012787,0.3256407883191736,0.17664302987046954,0.6041156249809495,-0.3284268329943276,3,0.2924740332235575,0.5055858423908772,0.1878748877172085,-1.5330370459100284,85.79536997191414,0.23945481408550195,0.4828349014016934,1
178,49.734900737255074,14928,4.345147704439248,0.4924765608031734,0.06737687152192573,0.4885424664402571,0.6998099381697425,0.4370222206837157,0.28536138599785466,0.6707030741458938,-0.9936514036309936,3,0.7862823072902253,-0.2685682856419058,0.7266902090461214,-3.7091818297084824,97.78348672978665,0.5429424057977258,0.8597269333978532,0
95,112.43961953765304,4839,4.0283290726478365,0.48295734926458717,0.8315407863376656,0.5241962710633074,0.4368063246903208,0.8787197000030995,0.9558700432685195,0.6025258901252534,0.9191451752581314,2,0.7524420064480531,0.45271403542816535,-0.6816705238226921,-4.1680145410242595,50.98094498185511,0.7176173700192593,0.4923677275853299,0
69,117.10582451653677,5384,8.685455142293975,0.44198322333434126,0.17732655322393942,0.6669354175572171,0.8287374076558938,0.8815371720163323,0.7341085812309026,0.07132298941281434,0.18424647270203698,3,0.20884041642279205,-0.08786013979197449,-0.9698239395786101,8.167662257125373,44.77242195043689,0.8805305256528292,0.5523233686554994,0
99,114.42664891134339,12851,8.10963317969965,0.9802986217171368,0.7230716360496688,0.2671440698706493,0.7740470388017588,0.5046905587189736,0.6616933016915032,0.0692301257456317,0.6390358374201424,2,0.19679013359179942,0.09449208420057453,-0.10152573844816848,9.599305749087732,22.452759212015785,0.6410423182678943,0.20190512051519083,0
119,67.42142166574638,12053,8.045915855695156,0.3360923338474252,0.7726709881281666,0.9106649953838885,0.9823328024370975,0.9124280642185483,0.8169576873942622,0.21038655449412402,0.6506031246854291,1,0.6425799158045408,0.08657495142697469,-0.1357942051767438,-0.4621018819293097,32.001548943188965,0.3803441712495391,0.7943433439854379,0
143,106.20426509893134,13048,8.422121377509885,0.9185904511625882,0.7148995340913137,0.43567206612229037,0.7353719441622262,0.8402480573478435,0.12757646891669294,0.2902945156989146,-0.8671791592545344,1,0.4580826896757305,0.9517041586871775,0.10380243699034475,5.402708853624539,64.96117236344193,0.18462720673731536,0.35887828803752886,1
125,104.45493985350704,15493,7.500171363860522,0.8214426657119105,0.5789776465541452,0.12908619514246178,0.6018362340417457,0.5925352386567866,0.8593328197237516,0.7865436559100474,-0.6582796012270704,3,0.7922899533309022,-0.2658750885780976,0.6664435427430011,-4.866308237423766,32.6128476042672,0.7600358554624315,0.9565875534795444,1
63,51.91004732432556,2685,4.5220206487404075,0.26118396439945046,0.01460899710888286,0.7422987567339443,0.7114130161471335,0.8238844410835264,0.594832713887504,0.15939026574892112,-0.37775863848070523,1,0.02413277869255359,-0.5846318092048048,0.6047211019649559,-2.1705273482601832,78.90440127847285,0.20678155932412012,0.9937148082595793,1
142,102.89154741506773,16139,5.995500940368615,0.9893832812006791,0.3603754923631707,0.6431043526178503,0.9875579748427098,0.9729342418363642,0.33532900745893546,0.044092216397532136,-0.35860142991735433,1,0.6104118607605711,0.8235838807332043,-0.7999134311399776,5.339115736924217,22.978608393275,0.6954305214682498,0.916000542595843,1
183,23.700763471549262,9531,7.615747432323148,0.41709277083120844,0.6048394293625812,0.3157434024840371,0.8178174595198183,0.6212788026457441,0.8158552557456904,0.39398750771305513,0.31757223536182577,1,0.7306720122398759,-0.6503214213688535,0.8679907333533474,-4.011692910271508,40.75904185903055,0.1812116173712074,0.08487674481614393,1
117,79.6269878482053,6283,5.4016723039576044,0.2788663416179299,0.3874512959225387,0.6215187240340485,0.8031856827562307,0.46689902526743854,0.8025645343486241,0.4163921701419203,0.24626584150536956,0,0.993386112028669,0.6688456916886893,-0.7791712106511106,2.0276507487973667,75.63624987107909,0.09105385030946445,0.33318315549602684,0
135,43.000883728770305,9736,7.437031820681188,0.8634513873006076,0.8634798949128131,0.21986195636897687,0.5444089538355312,0.959271550035109,0.8457085817167271,0.45090733818895423,-0.010820443980372518,1,0.6787816942368469,-0.6995702090661484,0.26914101706847227,4.938748965609234,40.4402259391251,0.2511002237065345,0.9451376351025174,0
87,32.05668857772788,9710,4.122492241338262,0.76534042694216,0.30880227534961535,0.44483935934052954,0.8461615105363707,0.7226210019942795,0.11551790010698215,0.8269035440269685,-0.5774725353824641,0,0.2318451565499663,0.31744866845481257,0.3448125871911514,6.489372569582761,78.30083713795713,0.28492980552511427,0.8045332948444376,0
177,27.695320162920915,3619,5.530686704397966,0.6937750447023207,0.29353479245866043,0.8994125221673253,0.850163097683063,0.37368561373629766,0.969361244995776,0.09800541487094172,-0.23603306061939322,2,0.10818619488003878,-0.6989183734709279,0.3597549744461763,1.807238705865557,99.66911003445615,0.64720913449491,0.9111835893074296,0
59,89.62887758781397,15975,6.745651681385864,0.3247846909591465,0.26599769309265797,0.13353423316074942,0.5903733902655433,0.7008779710996826,0.9596261537897312,0.7039420824219621,0.087187936930339,2,0.6409167746440754,0.8461716384788589,-0.4692976566492182,4.454260592445145,83.76671643592829,0.1608833677420589,0.5725531936410988,1
95,53.98749637680661,15272,7.160449147531211,0.5827968930047696,0.3327808689607955,0.386696449987462,0.690228299434428,0.650406622613809,0.35746964550174154,0.33794557104529077,-0.06402926779211615,2,0.523183067518216,0.1300165653056624,-0.3393098164700161,3.0936344434309184,47.3468367008802,0.9303069129868882,0.4803975881875302,0
82,92.47667715287615,14835,6.885203322309554,0.824444821509771,0.5574049643141872,0.8211424247203473,0.5767619997642737,0.8989122258528943,0.06589401821191965,0.30998013643546996,-0.7454149338098432,2,0.8991452884450164,-0.34145232171982487,0.09735375029879378,-4.215413418750184,92.0473520502609,0.5543616863422735,0.10649631700445106,0
189,26.535634079894237,8868,7.488781380367147,0.4428991505150722,0.7070152942725908,0.9694908994061782,0.5552230421945721,0.6714866328344649,0.1670556694687857,0.9325431260859799,0.2990209870038476,2,0.726608021181275,-0.7193544500728102,-0.6008250083998032,6.142070308897697,24.094378853456753,0.49093173081646546,0.8394715423230991,1
